TermID	Term	Enrichment	logP	Genes in Term	Target Genes in Term	Fraction of Targets in Term	Total Target Genes	Total Genes	Entrez Gene IDs	Gene Symbols
PR02031	CYSSERRICHNP	7.673256637431e-05	-9.47518434551649	3	2	0.111111111111111	18	3454	322795,560270	csrnp1b,csrnp1a
PR00042	LEUZIPPRFOS	0.00137238863606706	-6.59120252735013	11	2	0.111111111111111	18	3454	436766,492346	jdp2b,fosb
PR01876	MTG8PROTEIN	0.00521134916039707	-5.25691650080982	1	1	0.0555555555555556	18	3454	767809	runx1t1
PR00073	COPRGNOXDASE	0.00521134916039707	-5.25691650080982	1	1	0.0555555555555556	18	3454	321294	cpox
PR01417	GHSRECEPTOR	0.0103970415190003	-4.56623398263078	2	1	0.0555555555555556	18	3454	100332193	ghsrb
PR01875	ETOFAMILY	0.0103970415190003	-4.56623398263078	2	1	0.0555555555555556	18	3454	767809	runx1t1
PR00546	THYROIDHORMR	0.0308856135810398	-3.47746478339604	6	1	0.0555555555555556	18	3454	402815	nr1d2a
PR00401	SH2DOMAIN	0.045196444275312	-3.09673686171372	66	2	0.111111111111111	18	3454	557176,406311	pik3r1,pik3r3a
PR01103	ADRENERGICR	0.0559331687270479	-2.88359771652288	11	1	0.0555555555555556	18	3454	100037315	adrb2b
PR00620	HISTONEH2A	0.060868749024017	-2.79903538828899	12	1	0.0555555555555556	18	3454	100003969	zgc:165551
PR00237	GPCRRHODOPSN	0.102572458883195	-2.27718581421744	220	3	0.166666666666667	18	3454	100332193,557341,100037315	ghsrb,cmklr1,adrb2b
PR00053	FORKHEAD	0.167883353300656	-1.78448586632586	35	1	0.0555555555555556	18	3454	405850	foxg1b
PR00380	KINESINHEAVY	0.185276396790025	-1.68590653216342	39	1	0.0555555555555556	18	3454	100149555	stard9
PR00625	JDOMAIN	0.20653504855288	-1.57728515433466	44	1	0.0555555555555556	18	3454	641576	zgc:122979
PR00047	STROIDFINGER	0.247490608769028	-1.39638264206086	54	1	0.0555555555555556	18	3454	402815	nr1d2a
PR00398	STRDHORMONER	0.251474482016536	-1.380413757745	55	1	0.0555555555555556	18	3454	402815	nr1d2a
PR01415	ANKYRIN	0.278808913475053	-1.27722862974939	62	1	0.0555555555555556	18	3454	323099	nfkbiab
PR00109	TYRKINASE	0.388921389547327	-0.944378039211192	93	1	0.0555555555555556	18	3454	568412	si:ch211-45c16.2
PR01161	TUBULIN	0.999999999990499	-9.50082767546773e-12	18	0	0	18	3454
PR00007	COMPLEMNTC1Q	0.999999999991111	-8.88902489191401e-12	25	0	0	18	3454
PR00031	HTHREPRESSR	0.999999999991111	-8.88902489191401e-12	25	0	0	18	3454
PR00390	PHPHLIPASEC	0.999999999992917	-7.08345698847547e-12	12	0	0	18	3454
PR00326	GTP1OBG	0.999999999992917	-7.08345698847547e-12	12	0	0	18	3454
PR00028	POUDOMAIN	0.999999999992917	-7.08345698847547e-12	12	0	0	18	3454
PR01347	EPHRIN	0.999999999992917	-7.08345698847547e-12	12	0	0	18	3454
PR01185	INTEGRINA	0.999999999992917	-7.08345698847547e-12	12	0	0	18	3454
PR00593	MTABOTROPICR	0.999999999992917	-7.08345698847547e-12	12	0	0	18	3454
PR00263	HBGFFGF	0.999999999992917	-7.08345698847547e-12	12	0	0	18	3454
PR01857	ADAMTSFAMILY	0.999999999992917	-7.08345698847547e-12	12	0	0	18	3454
PR00705	PAPAIN	0.999999999992917	-7.08345698847547e-12	12	0	0	18	3454
PR00376	IL1BCENZYME	0.999999999992917	-7.08345698847547e-12	12	0	0	18	3454
PR00935	BAND41	0.999999999993258	-6.74209379966096e-12	22	0	0	18	3454
PR00008	DAGPEDOMAIN	0.999999999993258	-6.74209379966096e-12	22	0	0	18	3454
PR00399	SYNAPTOTAGMN	0.999999999993258	-6.74209379966096e-12	22	0	0	18	3454
PR00261	LDLRECEPTOR	0.999999999993946	-6.05368055842372e-12	16	0	0	18	3454
PR01576	PDEFORMYLASE	0.999999999994367	-5.63298279548929e-12	1	0	0	18	3454
PR01670	GABAARRHO	0.999999999994367	-5.63298279548929e-12	1	0	0	18	3454
PR01895	WNT16PROTEIN	0.999999999994367	-5.63298279548929e-12	1	0	0	18	3454
PR01518	KV43CHANNEL	0.999999999994367	-5.63298279548929e-12	1	0	0	18	3454
PR01443	TFIID30KDSUB	0.999999999994367	-5.63298279548929e-12	1	0	0	18	3454
PR01631	NVDCCALPHA1	0.999999999994367	-5.63298279548929e-12	1	0	0	18	3454
PR01492	KV6CHANNEL	0.999999999994367	-5.63298279548929e-12	1	0	0	18	3454
PR01930	INTRLEUKIN15	0.999999999994367	-5.63298279548929e-12	1	0	0	18	3454
PR01450	BKCHANNELB	0.999999999994367	-5.63298279548929e-12	1	0	0	18	3454
