TermID	Term	Enrichment	logP	Genes in Term	Target Genes in Term	Fraction of Targets in Term	Total Target Genes	Total Genes	Entrez Gene IDs	Gene Symbols
PS01111	RNA_POL_K_14KD	0.00382513661202459	-5.56616109677944	1	1	0.0285714285714286	35	9150	436817	polr2f
PS01021	COPROGEN_OXIDASE	0.00382513661202459	-5.56616109677944	1	1	0.0285714285714286	35	9150	321294	cpox
PS00036	BZIP_BASIC	0.0132404563410785	-4.32447826221841	46	2	0.0571428571428571	35	9150	492346,436766	fosb,jdp2b
PS50275	SAC	0.015215460329129	-4.18544324113662	4	1	0.0285714285714286	35	9150	558940	sacm1la
PS51180	BRO1	0.015215460329129	-4.18544324113662	4	1	0.0285714285714286	35	9150	321330	rhpn2
PS01289	TSC22	0.015215460329129	-4.18544324113662	4	1	0.0285714285714286	35	9150	393541	tsc22d3
PS51119	TAFH	0.0189840431945054	-3.96415648454019	5	1	0.0285714285714286	35	9150	767809	runx1t1
PS00094	C5_MTASE_1	0.0189840431945054	-3.96415648454019	5	1	0.0285714285714286	35	9150	553189	dnmt3ab
PS50078	POLO_BOX	0.0189840431945054	-3.96415648454019	5	1	0.0285714285714286	35	9150	334202	plk3
PS50109	HIS_KIN	0.0189840431945054	-3.96415648454019	5	1	0.0285714285714286	35	9150	794083	pdk2a
PS51533	ADD	0.0227386149266971	-3.78369070163101	6	1	0.0285714285714286	35	9150	553189	dnmt3ab
PS50217	BZIP	0.0247089444592621	-3.70058997704246	64	2	0.0571428571428571	35	9150	492346,436766	fosb,jdp2b
PS00237	G_PROTEIN_RECEP_F1_1	0.0258915263057783	-3.65383953346938	168	3	0.0857142857142857	35	9150	100037315,100332193,557341	adrb2b,ghsrb,cmklr1
PS51679	SAM_MT_C5	0.0264792260898406	-3.6313947745549	7	1	0.0285714285714286	35	9150	553189	dnmt3ab
PS51419	RAB	0.0339187680872449	-3.3837867869006	9	1	0.0285714285714286	35	9150	445498	rab4b
PS51114	FBA	0.0339187680872449	-3.3837867869006	9	1	0.0285714285714286	35	9150	570101	zgc:173570
PS50850	MFS	0.0339510607853384	-3.38283517994749	76	2	0.0571428571428571	35	9150	449947,795588	slc16a12b,slc16a9a
PS50888	BHLH	0.0434212245276974	-3.13680691300204	87	2	0.0571428571428571	35	9150	724016,323656	npas4a,her8a
PS50848	START	0.0449746308035948	-3.10165670810431	12	1	0.0285714285714286	35	9150	100149555	stard9
PS00652	TNFR_NGFR_1	0.0486325305533116	-3.02346261904366	13	1	0.0285714285714286	35	9150	100333821	tnfrsf11a
PS51054	ORANGE	0.0522768187678979	-2.95120224196473	14	1	0.0285714285714286	35	9150	323656	her8a
PS01360	ZF_MYND_1	0.0522768187678979	-2.95120224196473	14	1	0.0285714285714286	35	9150	767809	runx1t1
PS50262	G_PROTEIN_RECEP_F1_2	0.0533726388173933	-2.9304570460251	224	3	0.0857142857142857	35	9150	557341,100037315,100332193	cmklr1,adrb2b,ghsrb
PS50001	SH2	0.054734289901445	-2.90526489390075	99	2	0.0571428571428571	35	9150	406311,557176	pik3r3a,pik3r1
PS50059	FKBP_PPIASE	0.0559075446158435	-2.88405594163405	15	1	0.0285714285714286	35	9150	368924	fkbp5
PS50892	V_SNARE	0.0595247570895864	-2.82136296743087	16	1	0.0285714285714286	35	9150	100002110	stxbp6l
PS50050	TNFR_NGFR_2	0.0631285050117224	-2.76258286798989	17	1	0.0285714285714286	35	9150	100333821	tnfrsf11a
PS50865	ZF_MYND_2	0.0667188370288215	-2.70726795170674	18	1	0.0285714285714286	35	9150	767809	runx1t1
PS50812	PWWP	0.0774098216306842	-2.55864161198359	21	1	0.0285714285714286	35	9150	553189	dnmt3ab
PS00657	FORK_HEAD_1	0.0844709494841959	-2.47134759681584	23	1	0.0285714285714286	35	9150	405850	foxg1b
PS50112	PAS	0.105340784434442	-2.25055461826351	29	1	0.0285714285714286	35	9150	724016	npas4a
PS00636	DNAJ_1	0.112194134699263	-2.18752456266758	31	1	0.0285714285714286	35	9150	641576	zgc:122979
PS00658	FORK_HEAD_2	0.125748174204552	-2.07347398935579	35	1	0.0285714285714286	35	9150	405850	foxg1b
PS00972	USP_1	0.125748174204552	-2.07347398935579	35	1	0.0285714285714286	35	9150	494031	usp2a
PS50039	FORK_HEAD_3	0.125748174204552	-2.07347398935579	35	1	0.0285714285714286	35	9150	405850	foxg1b
PS00973	USP_2	0.129105147752524	-2.04712810777636	36	1	0.0285714285714286	35	9150	494031	usp2a
PS00411	KINESIN_MOTOR_1	0.129105147752524	-2.04712810777636	36	1	0.0285714285714286	35	9150	100149555	stard9
PS50088	ANK_REPEAT	0.129577064669796	-2.04347948086549	164	2	0.0571428571428571	35	9150	323099,553808	nfkbiab,ankrd45
PS50297	ANK_REP_REGION	0.136041019288455	-1.99479882630686	169	2	0.0571428571428571	35	9150	323099,553808	nfkbiab,ankrd45
PS50067	KINESIN_MOTOR_2	0.142408261930537	-1.94905726251219	40	1	0.0285714285714286	35	9150	100149555	stard9
PS50235	USP_3	0.155513887701638	-1.86102024137237	44	1	0.0285714285714286	35	9150	494031	usp2a
PS50181	FBOX	0.168424871854039	-1.78126549298451	48	1	0.0285714285714286	35	9150	570101	zgc:173570
PS50076	DNAJ_2	0.181144021353954	-1.70846286602807	52	1	0.0285714285714286	35	9150	641576	zgc:122979
PS00031	NUCLEAR_REC_DBD_1	0.181144021353954	-1.70846286602807	52	1	0.0285714285714286	35	9150	402815	nr1d2a
PS51030	NUCLEAR_REC_DBD_2	0.187432524548338	-1.67433636741562	54	1	0.0285714285714286	35	9150	402815	nr1d2a
PS50238	RHOGAP	0.230157049140928	-1.4689933807242	68	1	0.0285714285714286	35	9150	557176	pik3r1
PS50005	TPR	0.284665416282295	-1.25644076632228	87	1	0.0285714285714286	35	9150	368924	fkbp5
PS50293	TPR_REGION	0.319780412675839	-1.14012072912648	100	1	0.0285714285714286	35	9150	368924	fkbp5
PS00108	PROTEIN_KINASE_ST	0.32071174717446	-1.13721254316137	301	2	0.0571428571428571	35	9150	334202,568412	plk3,si:ch211-45c16.2
PS50106	PDZ	0.422158665649622	-0.862374050659044	142	1	0.0285714285714286	35	9150	321330	rhpn2
PS50002	SH3	0.530169903249769	-0.634557751638874	195	1	0.0285714285714286	35	9150	557176	pik3r1
PS50011	PROTEIN_KINASE_DOM	0.540867259282445	-0.614581392011752	468	2	0.0571428571428571	35	9150	334202,568412	plk3,si:ch211-45c16.2
PS50835	IG_LIKE	0.681845522017519	-0.382952154101019	294	1	0.0285714285714286	35	9150	326022	si:ch73-158p21.3
PS00107	PROTEIN_KINASE_ATP	0.772231623011747	-0.258470744149341	378	1	0.0285714285714286	35	9150	334202	plk3
PS50157	ZINC_FINGER_C2H2_2	0.850083705766292	-0.162420456974244	482	1	0.0285714285714286	35	9150	565869	klf9
PS00028	ZINC_FINGER_C2H2_1	0.86452513060449	-0.145574904756155	507	1	0.0285714285714286	35	9150	565869	klf9
PS50868	POST_SET	0.999999999960142	-3.98580533155483e-11	14	0	0	35	9150
PS00301	G_TR_1	0.999999999960142	-3.98580533155483e-11	14	0	0	35	9150
PS00216	SUGAR_TRANSPORT_1	0.999999999960142	-3.98580533155483e-11	14	0	0	35	9150
PS00687	ALDEHYDE_DEHYDR_GLU	0.999999999960142	-3.98580533155483e-11	14	0	0	35	9150
PS50866	GOLD	0.999999999960142	-3.98580533155483e-11	14	0	0	35	9150
PS51642	HEMOPEXIN_2	0.999999999960142	-3.98580533155483e-11	14	0	0	35	9150
PS00375	UDPGT	0.999999999960142	-3.98580533155483e-11	14	0	0	35	9150
PS00170	CSA_PPIASE_1	0.999999999960142	-3.98580533155483e-11	14	0	0	35	9150
PS51550	EPH_LBD	0.999999999960142	-3.98580533155483e-11	14	0	0	35	9150
PS00615	C_TYPE_LECTIN_1	0.999999999960142	-3.98580533155483e-11	14	0	0	35	9150
PS00914	SYNTAXIN	0.999999999960142	-3.98580533155483e-11	14	0	0	35	9150
PS50947	DDENN	0.999999999960142	-3.98580533155483e-11	14	0	0	35	9150
PS50012	RCC1_3	0.999999999960142	-3.98580533155483e-11	14	0	0	35	9150
PS50058	G_PROTEIN_GAMMA	0.999999999960142	-3.98580533155483e-11	14	0	0	35	9150
PS00126	PDEASE_I	0.999999999960142	-3.98580533155483e-11	14	0	0	35	9150
PS50211	DENN	0.999999999960142	-3.98580533155483e-11	14	0	0	35	9150
PS50803	OAR	0.999999999960142	-3.98580533155483e-11	14	0	0	35	9150
PS01357	ZF_ZZ_1	0.999999999960142	-3.98580533155483e-11	14	0	0	35	9150
PS50946	UDENN	0.999999999960142	-3.98580533155483e-11	14	0	0	35	9150
PS50104	TIR	0.999999999960142	-3.98580533155483e-11	14	0	0	35	9150
PS00981	G_PROTEIN_RECEP_F3_3	0.999999999960142	-3.98580533155483e-11	14	0	0	35	9150
PS51745	PB1	0.999999999960142	-3.98580533155483e-11	14	0	0	35	9150
PS50060	MAM_2	0.999999999960142	-3.98580533155483e-11	14	0	0	35	9150
PS50942	ENTH	0.999999999960142	-3.98580533155483e-11	14	0	0	35	9150
PS51091	FN1_2	0.999999999978073	-2.19266069229507e-11	2	0	0	35	9150
PS60001	NOS	0.999999999978073	-2.19266069229507e-11	2	0	0	35	9150
PS00755	SECY_1	0.999999999978073	-2.19266069229507e-11	2	0	0	35	9150
PS00511	CRF	0.999999999978073	-2.19266069229507e-11	2	0	0	35	9150
PS00712	RIBOSOMAL_S17E	0.999999999978073	-2.19266069229507e-11	2	0	0	35	9150
PS01216	SUCCINYL_COA_LIG_1	0.999999999978073	-2.19266069229507e-11	2	0	0	35	9150
PS00368	RIBORED_SMALL	0.999999999978073	-2.19266069229507e-11	2	0	0	35	9150
PS00721	FTHFS_1	0.999999999978073	-2.19266069229507e-11	2	0	0	35	9150
PS00680	MAP_1	0.999999999978073	-2.19266069229507e-11	2	0	0	35	9150
PS51503	HIG1	0.999999999978073	-2.19266069229507e-11	2	0	0	35	9150
PS51359	COX5B_2	0.999999999978073	-2.19266069229507e-11	2	0	0	35	9150
PS00095	C5_MTASE_2	0.999999999978073	-2.19266069229507e-11	2	0	0	35	9150
PS00207	TRANSFERRIN_LIKE_3	0.999999999978073	-2.19266069229507e-11	2	0	0	35	9150
PS01155	ENDONUCLEASE_III_2	0.999999999978073	-2.19266069229507e-11	2	0	0	35	9150
PS50015	SAP_B	0.999999999978073	-2.19266069229507e-11	2	0	0	35	9150
PS00434	HSF_DOMAIN	0.999999999978073	-2.19266069229507e-11	2	0	0	35	9150
PS00074	GLFV_DEHYDROGENASE	0.999999999978073	-2.19266069229507e-11	2	0	0	35	9150
PS51007	CYTC	0.999999999978073	-2.19266069229507e-11	2	0	0	35	9150
PS01160	KINESIN_LIGHT	0.999999999978073	-2.19266069229507e-11	2	0	0	35	9150
PS51447	FDX_ACB	0.999999999978073	-2.19266069229507e-11	2	0	0	35	9150
PS51779	POTRA	0.999999999978073	-2.19266069229507e-11	2	0	0	35	9150
PS00517	RNASE_3_1	0.999999999978073	-2.19266069229507e-11	2	0	0	35	9150
PS00677	DAO	0.999999999978073	-2.19266069229507e-11	2	0	0	35	9150
PS50994	INTEGRASE	0.999999999978073	-2.19266069229507e-11	2	0	0	35	9150
PS50142	RNASE_3_2	0.999999999978073	-2.19266069229507e-11	2	0	0	35	9150
PS51306	ASD1	0.999999999978073	-2.19266069229507e-11	2	0	0	35	9150
PS01009	CRISP_1	0.999999999978073	-2.19266069229507e-11	2	0	0	35	9150
PS50886	TRBD	0.999999999978073	-2.19266069229507e-11	2	0	0	35	9150
PS00054	RIBOSOMAL_S11	0.999999999978073	-2.19266069229507e-11	2	0	0	35	9150
PS00860	GTP_CYCLOHYDROL_1_2	0.999999999978073	-2.19266069229507e-11	2	0	0	35	9150
PS51468	VIT	0.999999999978073	-2.19266069229507e-11	2	0	0	35	9150
PS00486	DNA_MISMATCH_REPAIR_2	0.999999999978073	-2.19266069229507e-11	2	0	0	35	9150
PS00761	SPASE_I_3	0.999999999978073	-2.19266069229507e-11	2	0	0	35	9150
PS00473	GNRH	0.999999999978073	-2.19266069229507e-11	2	0	0	35	9150
PS50814	WIF	0.999999999978073	-2.19266069229507e-11	2	0	0	35	9150
PS00975	NMT_1	0.999999999978073	-2.19266069229507e-11	2	0	0	35	9150
PS01073	RIBOSOMAL_L24E	0.999999999978073	-2.19266069229507e-11	2	0	0	35	9150
PS00762	WHEP_TRS_1	0.999999999978073	-2.19266069229507e-11	2	0	0	35	9150
PS51717	G_VLIG	0.999999999978073	-2.19266069229507e-11	2	0	0	35	9150
PS00733	RIBOSOMAL_S26E	0.999999999978073	-2.19266069229507e-11	2	0	0	35	9150
PS00080	MULTICOPPER_OXIDASE2	0.999999999978073	-2.19266069229507e-11	2	0	0	35	9150
PS51439	MENTAL	0.999999999978073	-2.19266069229507e-11	2	0	0	35	9150
PS01282	BIR_REPEAT_1	0.999999999978073	-2.19266069229507e-11	2	0	0	35	9150
PS00512	ALPHA_GALACTOSIDASE	0.999999999978073	-2.19266069229507e-11	2	0	0	35	9150
PS00964	SYNDECAN	0.999999999978073	-2.19266069229507e-11	2	0	0	35	9150
PS00952	ER_LUMEN_RECEPTOR_2	0.999999999978073	-2.19266069229507e-11	2	0	0	35	9150
PS01154	RNA_POL_L_13KD	0.999999999978073	-2.19266069229507e-11	2	0	0	35	9150
PS51440	TIM_2	0.999999999978073	-2.19266069229507e-11	2	0	0	35	9150
PS00522	DNA_POLYMERASE_X	0.999999999978073	-2.19266069229507e-11	2	0	0	35	9150
PS51270	ZF_CTCHY	0.999999999978073	-2.19266069229507e-11	2	0	0	35	9150
PS01271	NA_SULFATE	0.999999999978073	-2.19266069229507e-11	2	0	0	35	9150
PS00606	B_KETOACYL_SYNTHASE	0.999999999978073	-2.19266069229507e-11	2	0	0	35	9150
