ID_REF	VALUE
7892501	2.130
7892502	3.795
7892503	2.719
7892504	8.197
7892505	2.306
7892506	2.845
7892507	4.133
7892508	6.404
7892509	9.307
7892510	4.092
7892511	4.158
7892512	5.199
7892513	2.751
7892514	9.356
7892515	8.987
7892516	2.771
7892517	6.543
7892518	3.511
7892519	3.585
7892520	7.882
7892521	8.071
7892522	5.895
7892524	5.110
7892525	5.073
7892526	4.891
7892527	7.492
7892528	2.080
7892529	4.457
7892530	7.211
7892531	7.337
7892532	3.832
7892533	7.209
7892534	6.269
7892535	5.717
7892536	9.270
7892537	3.817
7892538	4.147
7892539	5.011
7892540	4.726
7892541	8.947
7892542	7.978
7892543	5.128
7892544	4.205
7892545	3.966
7892547	3.509
7892548	7.448
7892549	4.789
7892550	5.557
7892551	9.748
7892552	3.964
7892553	4.000
7892554	3.243
7892555	6.867
7892556	11.840
7892557	2.761
7892558	3.749
7892559	5.326
7892560	4.729
7892561	9.875
7892562	7.080
7892563	6.175
7892564	9.650
7892565	4.653
7892566	3.469
7892567	5.857
7892568	10.180
7892569	8.778
7892570	5.939
7892571	2.865
7892572	6.980
7892573	5.029
7892574	9.806
7892575	6.209
7892576	5.042
7892577	2.356
7892578	3.737
7892579	8.322
7892580	3.182
7892581	5.088
7892582	2.780
7892583	3.194
7892584	5.073
7892585	3.454
7892586	2.440
7892587	4.208
7892588	2.001
7892589	6.333
7892590	2.564
7892591	2.680
7892592	5.471
7892593	3.501
7892594	3.011
7892595	3.586
7892596	3.617
7892597	4.643
7892598	9.139
7892599	9.059
7892600	2.112
7892601	3.830
7892602	3.039
7892603	4.266
7892604	3.987
7892605	8.058
7892606	10.923
7892608	7.453
7892609	3.404
7892610	4.148
7892611	2.272
7892612	3.085
7892613	9.079
7892614	3.555
7892615	4.102
7892616	2.107
7892617	11.929
7892618	5.968
7892619	2.820
7892620	11.197
7892621	11.468
7892622	9.154
7892623	9.160
7892624	3.576
7892625	5.385
7892626	2.966
7892627	6.268
7892628	7.451
7892629	3.210
7892630	8.851
7892631	1.999
7892632	5.232
7892633	8.192
7892634	7.943
7892635	6.473
7892636	7.856
7892637	6.989
7892638	2.312
7892639	8.593
7892640	10.921
7892641	4.502
7892642	8.086
7892643	7.022
7892644	6.745
7892645	2.614
7892646	1.896
7892647	6.547
7892648	8.700
7892649	3.638
7892650	10.883
7892651	2.558
7892652	10.457
7892653	2.850
7892654	8.898
7892655	2.157
7892656	3.383
7892657	2.767
7892658	2.851
7892659	2.756
7892660	2.066
7892661	9.337
7892662	9.117
7892663	11.196
7892664	6.161
7892665	6.064
7892666	2.553
7892667	7.007
7892668	9.807
7892669	5.949
7892670	6.582
7892671	4.786
7892672	5.040
7892673	4.754
7892674	7.097
7892675	5.929
7892676	2.962
7892677	9.687
7892678	6.709
7892679	5.006
7892680	7.894
7892681	6.804
7892682	2.172
7892683	4.695
7892684	9.042
7892685	3.311
7892686	6.589
7892687	4.155
7892688	7.856
7892689	3.300
7892690	3.141
7892691	2.675
7892692	7.530
7892693	6.019
7892694	6.820
7892695	5.171
7892696	4.570
7892697	6.144
7892698	2.096
7892699	5.036
7892700	4.963
7892701	10.913
7892702	4.623
7892703	6.772
7892704	12.291
7892705	7.608
7892706	7.326
7892707	8.726
7892708	4.733
7892709	2.047
7892710	3.603
7892711	5.909
7892712	7.834
7892713	9.286
7892714	3.248
7892715	2.513
7892716	4.289
7892717	3.415
7892718	3.476
7892719	7.990
7892720	5.871
7892721	6.903
7892722	2.091
7892723	2.740
7892724	4.220
7892725	2.944
7892726	3.536
7892727	3.407
7892728	3.639
7892729	4.020
7892730	2.869
7892731	5.666
7892732	3.826
7892733	2.681
7892734	5.761
7892735	3.120
7892736	4.422
7892737	3.476
7892738	8.058
7892739	5.439
7892740	2.516
7892741	6.930
7892742	7.634
7892743	2.681
7892744	7.503
7892745	6.869
7892746	2.783
7892747	6.474
7892748	8.512
7892749	5.450
7892750	4.122
7892751	7.047
7892752	2.352
7892753	12.256
7892754	4.658
7892755	2.795
7892756	2.094
7892757	7.142
7892758	4.719
7892759	6.200
7892760	4.152
7892761	5.082
7892762	11.551
7892763	7.303
7892764	10.074
7892765	8.047
7892766	10.482
7892767	3.210
7892768	2.553
7892769	2.098
7892770	10.205
7892771	9.020
7892772	4.779
7892773	7.116
7892774	6.081
7892775	6.499
7892776	9.676
7892777	3.391
7892778	6.020
7892779	5.211
7892780	5.888
7892781	3.294
7892782	10.667
7892783	8.312
7892784	4.346
7892785	3.170
7892786	7.609
7892787	3.595
7892788	9.311
7892789	5.136
7892790	2.486
7892791	10.368
7892792	5.510
7892793	4.445
7892794	4.508
7892795	5.751
7892796	11.800
7892797	6.489
7892798	4.317
7892799	3.098
7892800	2.529
7892801	2.975
7892802	9.549
7892803	10.866
7892804	3.954
7892805	3.399
7892806	2.375
7892807	5.635
7892808	8.609
7892809	3.469
7892810	4.569
7892811	3.220
7892812	5.009
7892813	3.285
7892814	8.614
7892815	2.464
7892816	7.904
7892817	12.260
7892818	2.478
7892819	5.147
7892820	8.181
7892821	2.274
7892822	3.098
7892823	5.174
7892824	6.753
7892825	3.158
7892826	6.881
7892827	11.153
7892828	3.211
7892829	11.219
7892830	10.189
7892831	8.376
7892832	7.223
7892833	3.148
7892834	3.511
7892835	10.697
7892836	10.010
7892837	9.889
7892838	8.902
7892839	2.338
7892840	6.722
7892841	8.776
7892842	3.003
7892843	4.918
7892844	3.284
7892845	6.444
7892846	12.109
7892847	7.479
7892848	8.442
7892849	2.585
7892850	7.517
7892851	5.578
7892852	5.316
7892853	9.870
7892854	2.993
7892855	3.755
7892856	3.993
7892857	10.019
7892858	2.219
7892859	5.761
7892860	4.142
7892861	10.287
7892862	9.292
7892863	6.156
7892864	2.625
7892865	8.931
7892866	4.145
7892867	3.218
7892868	11.364
7892869	7.620
7892870	7.277
7892871	6.605
7892872	6.853
7892873	3.321
7892874	4.150
7892875	5.397
7892876	3.816
7892877	4.018
7892878	4.441
7892879	3.882
7892880	10.092
7892881	2.700
7892882	8.839
7892883	3.127
7892884	9.864
7892885	3.750
7892886	4.021
7892887	2.652
7892888	6.359
7892889	11.377
7892890	10.446
7892891	11.213
7892892	4.329
7892893	8.517
7892894	10.037
7892895	4.363
7892896	10.601
7892897	6.311
7892898	6.794
7892899	10.094
7892900	10.985
7892901	9.928
7892902	11.280
7892903	6.511
7892904	5.002
7892905	3.491
7892906	10.352
7892907	10.329
7892908	5.285
7892909	4.950
7892910	4.659
7892911	5.317
7892912	3.080
7892913	7.021
7892914	4.353
7892915	7.084
7892916	4.954
7892917	4.108
7892918	5.067
7892919	5.912
7892920	9.275
7892921	2.410
7892922	2.905
7892923	2.365
7892924	10.451
7892925	8.275
7892926	7.541
7892927	2.992
7892928	9.990
7892929	2.473
7892930	10.689
7892931	5.178
7892932	7.702
7892933	6.037
7892934	5.764
7892935	8.254
7892936	2.590
7892937	5.767
7892938	7.966
7892939	9.186
7892940	10.241
7892941	9.614
7892942	3.776
7892943	2.208
7892944	8.074
7892945	2.659
7892946	4.460
7892947	9.949
7892948	9.898
7892949	5.335
7892950	2.485
7892951	6.867
7892952	5.572
7892953	5.090
7892954	9.955
7892955	9.293
7892956	10.308
7892957	4.908
7892958	4.057
7892959	6.526
7892960	9.187
7892961	4.465
7892962	3.491
7892963	3.789
7892964	3.646
7892965	2.723
7892966	8.937
7892967	9.105
7892968	8.362
7892969	10.424
7892970	2.988
7892971	2.211
7892972	9.882
7892973	3.017
7892974	5.132
7892975	2.690
7892976	3.181
7892977	9.020
7892978	8.312
7892979	9.503
7892980	3.772
7892981	9.434
7892982	3.983
7892983	11.128
7892984	5.804
7892985	3.933
7892986	11.048
7892987	11.439
7892988	2.625
7892989	5.281
7892990	6.188
7892991	7.500
7892992	11.068
7892993	9.562
7892994	2.332
7892995	2.492
7892996	6.759
7892997	2.534
7892998	8.308
7892999	2.982
7893000	3.655
7893001	7.961
7893002	10.010
7893003	4.845
7893004	6.739
7893005	2.389
7893006	5.272
7893007	7.240
7893008	4.335
7893009	3.498
7893010	4.980
7893011	3.700
7893012	9.910
7893013	4.457
7893014	4.814
7893015	10.540
7893016	3.105
7893017	5.218
7893018	4.071
7893019	6.955
7893021	3.494
7893022	3.647
7893023	7.895
7893024	3.242
7893025	6.108
7893026	4.585
7893027	4.857
7893028	5.724
7893029	8.742
7893030	2.922
7893031	7.190
7893032	5.601
7893033	7.209
7893034	6.215
7893035	3.973
7893036	7.468
7893037	5.879
7893038	3.384
7893039	9.451
7893040	6.065
7893041	2.448
7893042	8.432
7893043	6.604
7893044	2.728
7893045	2.011
7893046	3.916
7893047	3.864
7893048	6.523
7893049	3.208
7893050	8.004
7893051	4.150
7893052	3.187
7893053	3.681
7893055	6.862
7893056	4.302
7893057	2.983
7893058	7.957
7893059	2.856
7893060	3.067
7893061	9.558
7893062	3.859
7893063	5.599
7893064	7.700
7893065	3.091
7893066	2.441
7893067	8.046
7893068	4.475
7893069	6.098
7893070	10.390
7893071	5.723
7893072	4.181
7893073	9.260
7893074	6.305
7893075	6.777
7893076	3.629
7893077	12.232
7893078	2.212
7893079	8.636
7893080	3.052
7893081	10.067
7893082	4.296
7893083	4.338
7893084	8.305
7893085	9.580
7893086	9.067
7893087	8.933
7893088	4.571
7893089	5.228
7893090	9.954
7893091	7.377
7893092	3.607
7893093	3.969
7893094	9.532
7893095	3.592
7893096	8.666
7893097	9.000
7893098	5.791
7893099	4.427
7893100	4.210
7893101	12.293
7893102	4.956
7893103	11.159
7893104	8.446
7893105	8.895
7893106	5.658
7893107	3.084
7893108	2.266
7893109	3.371
7893110	5.303
7893111	6.743
